source_id,paper_title,response_type,queue_id,original_candidate_rank,original_candidate_type,original_candidate_label,original_candidate_page,audit_status,corrected_candidate_type,corrected_candidate_label,corrected_candidate_page,corrected_candidate_text,reason,needs_manual_visual_review,evidence_method
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,growth,DIG-2b8676ad-growth,1,table,Table 3,16,replace,table,Table 3.4,74,"Table 3.4. (a) Linear extension of new growth for the two injury types (tissue removal and branch removal) inflicted on A. millepora and A. gemmifera in experiment 2b (mean + 1 SE). KW represents the Kruskal-Wallis statistic obtained by comparing the differences in linear extension between the two injury types, and P equals the probability. (b) Injury size and regeneration (percent of injury recovered) for the two injury types inflicted on A. millepora and A. gemmifera in experiment 2b (mean + 1 SE).","Original page is the table-of-contents listing, not the printed table caption; actual growth/regeneration Table 3.4 is on PDF page 74.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,growth,DIG-2b8676ad-growth,2,table,Table 3,74,replace,table,Table 3.4,74,"Table 3.4. (a) Linear extension of new growth for the two injury types (tissue removal and branch removal) inflicted on A. millepora and A. gemmifera in experiment 2b (mean + 1 SE). KW represents the Kruskal-Wallis statistic obtained by comparing the differences in linear extension between the two injury types, and P equals the probability. (b) Injury size and regeneration (percent of injury recovered) for the two injury types inflicted on A. millepora and A. gemmifera in experiment 2b (mean + 1 SE).","The stated page contains the actual caption, but the exact printed label is Table 3.4, not Table 3.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,growth,DIG-2b8676ad-growth,3,table,Table 5,16,replace,table,Table 5.1,111,Table 5.1. Summary of ANCOVA results testing the effects of injury size and frequency on colony growth (cm2) and regeneration (cm2) for each species. The covariate for colony growth is initial colony size and the covariate for regeneration is injury size.,"Original page is the table-of-contents listing, not the printed table caption; actual growth/regeneration Table 5.1 is on PDF page 111.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,growth,DIG-2b8676ad-growth,4,figure,Figure 5,19,replace,figure,Figure 5.2,109,"Figure 5.2. (a) Final colony size (cm2) adjusted for initial colony size by ANCOVA showing the effect of injury size and frequency of damage on absolute colony growth for each species. (b) The amount of regeneration (cm2) over nine months, adjusted for initial injury size by ANCOVA, for each injury treatment by species. Error bars represent one standard error.","Original page is the table-of-contents listing, not the printed figure caption; actual growth/regeneration Figure 5.2 is on PDF page 109.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,growth,DIG-2b8676ad-growth,5,figure,Figure 5,109,replace,figure,Figure 5.2,109,"Figure 5.2. (a) Final colony size (cm2) adjusted for initial colony size by ANCOVA showing the effect of injury size and frequency of damage on absolute colony growth for each species. (b) The amount of regeneration (cm2) over nine months, adjusted for initial injury size by ANCOVA, for each injury treatment by species. Error bars represent one standard error.","The stated page contains the actual caption, but the exact printed label is Figure 5.2, not Figure 5.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,DIG-2b8676ad-rate,1,figure,Figure 4,88,replace,figure,Figure 4.2,89,Figure 4.2. Mean regeneration of injuries (expressed as a percentage of the original injury size) for injury type and species after 12 and 24 days. Error bars represent one SE.,"Original page is narrative text referencing Figure 4.2, not the printed caption; actual regeneration-rate Figure 4.2 is on PDF page 89.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,DIG-2b8676ad-rate,2,table,Table 4,16,replace,table,Table 4.1,90,Table 4.1. Summary of the repeated measures ANOVA testing for differences in regeneration between species and injury types (Between Subject Effects) and how these patterns change between censuses (Within Subject Effects).,"Original page is the table-of-contents listing, not a printed table caption; Table 4.1 is the relevant printed regeneration table.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,DIG-2b8676ad-rate,3,table,Table 4,16,replace,table,Table 4.4,94,Table 4.4. A summary of the repeated measures analysis of covariance testing for differences in regeneration between A. hyacinthus and M. tuberculosa for breakage injuries (Between Subject Effects) and how these patterns change between censuses (Within Subject Effects) after the effect of the amount of tissue available for regeneration (ATR) has been adjusted for.,"Original page is the table-of-contents listing, not a printed table caption; actual Table 4.4 is on PDF page 94.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,DIG-2b8676ad-rate,4,figure,Figure 3,18,replace,figure,Figure 3.1,68,"Figure 3.1. A photographic series showing the recovery of the tissue and scraping injuries inflicted on Porites australiensis over time, where a = tissue injury and b = scraping injury.","Original page is the table-of-contents listing, not the printed figure caption; actual Figure 3.1 is on PDF page 68.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,DIG-2b8676ad-rate,5,figure,Figure 3,68,replace,figure,Figure 3.1,68,"Figure 3.1. A photographic series showing the recovery of the tissue and scraping injuries inflicted on Porites australiensis over time, where a = tissue injury and b = scraping injury.","The stated page contains the actual caption, but the exact printed label is Figure 3.1, not Figure 3.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,reproduction,DIG-2b8676ad-reproduction,1,table,Table 5,16,replace,table,Table 5.2,112,"Table 5.2. Summary of ANOVA results testing colony-wide effects of injury size and frequency on egg volume per polyp (mm3), and the proportion of polyps with mature gonads (polyp fecundity) for the three species.","Original page is the table-of-contents listing, not a printed table caption; actual reproduction Table 5.2 is on PDF page 112.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,reproduction,DIG-2b8676ad-reproduction,2,figure,Figure 5,110,replace,figure,Figure 5.3,115,"Figure 5.3. Proportion of polyps with mature gonads averaged over colonies for injury treatments and position effects within colonies for A. hyacinthus, A. gemmifera, and G. retiformis.","Original page is narrative text referencing reproduction figures, not a printed caption; actual fecundity Figure 5.3 is on PDF page 115.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,reproduction,DIG-2b8676ad-reproduction,3,table,Table 5,112,replace,table,Table 5.2,112,"Table 5.2. Summary of ANOVA results testing colony-wide effects of injury size and frequency on egg volume per polyp (mm3), and the proportion of polyps with mature gonads (polyp fecundity) for the three species.","The stated page contains the actual caption, but the exact printed label is Table 5.2, not Table 5.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,reproduction,DIG-2b8676ad-reproduction,4,table,Table 5,113,replace,table,Table 5.3,113,Table 5.3. Summary of ANOVA results testing the localised effects of injury size and frequency on egg volume per polyp (mm3) and proportion of polyps with mature gonads (polyp fecundity) for the three species.,"The stated page contains the actual caption, but the exact printed label is Table 5.3, not Table 5.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,reproduction,DIG-2b8676ad-reproduction,5,table,Table 5,16,replace,table,Table 5.3,113,Table 5.3. Summary of ANOVA results testing the localised effects of injury size and frequency on egg volume per polyp (mm3) and proportion of polyps with mature gonads (polyp fecundity) for the three species.,"Original page is the table-of-contents listing, not a printed table caption; actual reproduction Table 5.3 is on PDF page 113.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
58b15640-3061-4ea9-a606-877701eef38c,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",growth,DIG-58b15640-growth,1,figure,Fig. 3,8,keep,figure,Fig. 3,8,Fig. 3. Effect of lesion spacing on coral growth rates at different locations on the colony represented by the angle of growth.,Printed Fig. 3 caption is on the stated page and reports coral growth rates by lesion spacing and colony location.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
58b15640-3061-4ea9-a606-877701eef38c,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",growth,DIG-58b15640-growth,2,table,Table 1,6,replace,table,Table 2,7,Table 2. Model selection information: effect of lesion spacing on linear extension.,"Printed Table 1 is on the stated page but describes field lesion survey model selection, not growth; Table 2 is the printed linear-extension growth model table.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
58b15640-3061-4ea9-a606-877701eef38c,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",growth,DIG-58b15640-growth,3,figure,Fig. 2,7,keep,figure,Fig. 2,7,Fig. 2. Effect of lesion spacing on percent of lesion healed and coral skeletal growth rate after 20 and 39 days. Values plotted are fitted values from the mixed effects model and error bars represent +/- 1 SE.,Printed Fig. 2 caption is on the stated page and includes coral skeletal growth rate as well as lesion healing.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
58b15640-3061-4ea9-a606-877701eef38c,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",growth,DIG-58b15640-growth,4,table,Table 2,7,keep,table,Table 2,7,Table 2. Model selection information: effect of lesion spacing on linear extension.,Printed Table 2 caption is on the stated page and is the model-selection table for linear extension.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
58b15640-3061-4ea9-a606-877701eef38c,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",growth,DIG-58b15640-growth,5,table,Table 3,7,keep,table,Table 3,7,Table 3. Parameter estimates: effect of lesion spacing on linear extension.,Printed Table 3 caption is on the stated page and gives parameter estimates for linear extension.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
58b15640-3061-4ea9-a606-877701eef38c,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",rate,DIG-58b15640-rate,1,figure,Fig. 3,8,replace,figure,Fig. 2,7,Fig. 2. Effect of lesion spacing on percent of lesion healed and coral skeletal growth rate after 20 and 39 days. Values plotted are fitted values from the mixed effects model and error bars represent +/- 1 SE.,"Printed Fig. 3 is on the stated page but reports growth rates, not lesion-healing rate; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
58b15640-3061-4ea9-a606-877701eef38c,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",rate,DIG-58b15640-rate,2,figure,Fig. 1,6,replace,figure,Fig. 2,7,Fig. 2. Effect of lesion spacing on percent of lesion healed and coral skeletal growth rate after 20 and 39 days. Values plotted are fitted values from the mixed effects model and error bars represent +/- 1 SE.,"Printed Fig. 1 is on the stated page but describes lesion spatial patterning, not recovery rate; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
58b15640-3061-4ea9-a606-877701eef38c,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",rate,DIG-58b15640-rate,3,table,Table 1,6,replace,figure,Fig. 2,7,Fig. 2. Effect of lesion spacing on percent of lesion healed and coral skeletal growth rate after 20 and 39 days. Values plotted are fitted values from the mixed effects model and error bars represent +/- 1 SE.,"Printed Table 1 is on the stated page but describes lesion survey model selection, not recovery rate; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
58b15640-3061-4ea9-a606-877701eef38c,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",rate,DIG-58b15640-rate,4,figure,Fig. 2,7,keep,figure,Fig. 2,7,Fig. 2. Effect of lesion spacing on percent of lesion healed and coral skeletal growth rate after 20 and 39 days. Values plotted are fitted values from the mixed effects model and error bars represent +/- 1 SE.,Printed Fig. 2 caption is on the stated page and directly includes percent lesion healed after 20 and 39 days.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
58b15640-3061-4ea9-a606-877701eef38c,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",rate,DIG-58b15640-rate,5,table,Table 2,7,replace,figure,Fig. 2,7,Fig. 2. Effect of lesion spacing on percent of lesion healed and coral skeletal growth rate after 20 and 39 days. Values plotted are fitted values from the mixed effects model and error bars represent +/- 1 SE.,"Printed Table 2 is on the stated page but concerns linear extension, not lesion recovery; Fig. 2 is the better rate candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
5f4a560f-1449-4b1d-96ad-236a0da5fcb7,Horwitz and Fine - 2014 - High CO2 detrimentally affects tissue regeneration of Red Sea corals.pdf,rate,DIG-5f4a560f-rate,1,figure,Fig. 1,3,keep,figure,Fig. 1,3,"Fig. 1. Lesion recovery of representative Stylophora pistillata fragments after 0, 30, and 60 d under three pCO2 treatments (400, 1,800, and 4,000 uatm).",Printed Fig. 1 caption is on the stated page and shows lesion recovery through time under pCO2 treatments.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
5f4a560f-1449-4b1d-96ad-236a0da5fcb7,Horwitz and Fine - 2014 - High CO2 detrimentally affects tissue regeneration of Red Sea corals.pdf,rate,DIG-5f4a560f-rate,2,figure,Fig. 2,4,replace,figure,Fig. 2,5,"Fig. 2. Percentage tissue regeneration of lesions after 60 d under three pCO2 treatments (400, 1,800, and 4,000 uatm) in Porites sp., Favia favus, Acropora eurystoma, and Stylophora pistillata.",The stated page contains only a methods reference to Fig. 2; the actual printed Fig. 2 caption is on PDF page 5 and reports tissue regeneration percentages.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
5f4a560f-1449-4b1d-96ad-236a0da5fcb7,Horwitz and Fine - 2014 - High CO2 detrimentally affects tissue regeneration of Red Sea corals.pdf,rate,DIG-5f4a560f-rate,3,figure,Fig. 2,5,keep,figure,Fig. 2,5,"Fig. 2. Percentage tissue regeneration of lesions after 60 d under three pCO2 treatments (400, 1,800, and 4,000 uatm) in Porites sp., Favia favus, Acropora eurystoma, and Stylophora pistillata.",Printed Fig. 2 caption is on the stated page and directly reports percentage tissue regeneration of lesions.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
5f4a560f-1449-4b1d-96ad-236a0da5fcb7,Horwitz and Fine - 2014 - High CO2 detrimentally affects tissue regeneration of Red Sea corals.pdf,rate,DIG-5f4a560f-rate,4,figure,Fig. 4d,7,replace,figure,Fig. 2,5,"Fig. 2. Percentage tissue regeneration of lesions after 60 d under three pCO2 treatments (400, 1,800, and 4,000 uatm) in Porites sp., Favia favus, Acropora eurystoma, and Stylophora pistillata.","Fig. 4d is an in-text subpanel reference to symbiont metrics, not a printed rate-response caption; Fig. 2 is the better candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
5f4a560f-1449-4b1d-96ad-236a0da5fcb7,Horwitz and Fine - 2014 - High CO2 detrimentally affects tissue regeneration of Red Sea corals.pdf,rate,DIG-5f4a560f-rate,5,table,Table 1,4,replace,figure,Fig. 2,5,"Fig. 2. Percentage tissue regeneration of lesions after 60 d under three pCO2 treatments (400, 1,800, and 4,000 uatm) in Porites sp., Favia favus, Acropora eurystoma, and Stylophora pistillata.","Printed Table 1 is carbonate chemistry, not a recovery-rate response; Fig. 2 is the better candidate.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
4cc9b30b-9ed8-4123-82aa-2f182db391b7,Jayewardene - 2010 - Experimental determination of the cost of lesion healing on Porites compressa growth.pdf,growth,DIG-4cc9b30b-growth,1,figure,Fig. 1,2,replace,figure,Fig. 2,3,"Fig. 2. The average cumulative weight gain (g cm-2) for 5-cm undamaged controls, 4-cm treatment nubbins, 2-cm treatment nubbins, and 1-cm treatment nubbins over the 3-month monitoring period. The dashed line indicates the average time of scar healing.",Printed Fig. 1 is on the stated page but only shows treatment groups; Fig. 2 is the better printed growth candidate.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
4cc9b30b-9ed8-4123-82aa-2f182db391b7,Jayewardene - 2010 - Experimental determination of the cost of lesion healing on Porites compressa growth.pdf,growth,DIG-4cc9b30b-growth,2,figure,Fig. 2,3,keep,figure,Fig. 2,3,"Fig. 2. The average cumulative weight gain (g cm-2) for 5-cm undamaged controls, 4-cm treatment nubbins, 2-cm treatment nubbins, and 1-cm treatment nubbins over the 3-month monitoring period. The dashed line indicates the average time of scar healing.",Printed Fig. 2 caption is on the stated page and reports cumulative weight gain over time.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
4cc9b30b-9ed8-4123-82aa-2f182db391b7,Jayewardene - 2010 - Experimental determination of the cost of lesion healing on Porites compressa growth.pdf,rate,DIG-4cc9b30b-rate,1,figure,Fig. 2,3,keep,figure,Fig. 2,3,"Fig. 2. The average cumulative weight gain (g cm-2) for 5-cm undamaged controls, 4-cm treatment nubbins, 2-cm treatment nubbins, and 1-cm treatment nubbins over the 3-month monitoring period. The dashed line indicates the average time of scar healing.",Printed Fig. 2 caption is on the stated page and includes average time of scar healing along with cumulative weight gain.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
4cc9b30b-9ed8-4123-82aa-2f182db391b7,Jayewardene - 2010 - Experimental determination of the cost of lesion healing on Porites compressa growth.pdf,rate,DIG-4cc9b30b-rate,2,figure,Fig. 1,2,replace,figure,Fig. 2,3,"Fig. 2. The average cumulative weight gain (g cm-2) for 5-cm undamaged controls, 4-cm treatment nubbins, 2-cm treatment nubbins, and 1-cm treatment nubbins over the 3-month monitoring period. The dashed line indicates the average time of scar healing.",Printed Fig. 1 is on the stated page but only shows treatment groups; Fig. 2 is the better printed candidate for healing timing.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,growth,DIG-45fcfd8e-growth,1,figure,Fig. 1,2,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Candidate is a real printed caption, but it is not a growth-response figure/table; no printed growth-response candidate was found in this PDF.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,growth,DIG-45fcfd8e-growth,2,figure,Fig. 2,3,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Candidate is a real printed caption, but it is not a growth-response figure/table; no printed growth-response candidate was found in this PDF.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,growth,DIG-45fcfd8e-growth,3,figure,Fig. 3,5,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Candidate is a real printed caption, but it is not a growth-response figure/table; no printed growth-response candidate was found in this PDF.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,growth,DIG-45fcfd8e-growth,4,table,Table 1,5,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Candidate is a real printed caption, but it is not a growth-response figure/table; no printed growth-response candidate was found in this PDF.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,growth,DIG-45fcfd8e-growth,5,table,Table 2,5,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Candidate is a real printed caption, but it is not a growth-response figure/table; no printed growth-response candidate was found in this PDF.",false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,survival,DIG-45fcfd8e-survival,1,figure,Fig. 1,2,replace,figure,Fig. 6,7,"Fig. 6. Probability of over-predation versus coral cover (C) and healing time (h). The surface is the model prediction as a function of C and h, the line is the model prediction for the measured healing time h = 42 days, and the points are site-specific probabilities of over-predation.",Original candidate is not a survival/over-predation response; Fig. 6 is the printed quantitative candidate for probability of over-predation versus coral cover and healing time.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
45fcfd8e-a2d2-4345-aec0-baeb03f883a4,Jayewardene et al. - 2009 - Effects of frequent fish predation on corals in Hawaii.pdf,survival,DIG-45fcfd8e-survival,2,figure,Fig. 2,3,replace,figure,Fig. 6,7,"Fig. 6. Probability of over-predation versus coral cover (C) and healing time (h). The surface is the model prediction as a function of C and h, the line is the model prediction for the measured healing time h = 42 days, and the points are site-specific probabilities of over-predation.",Original candidate is not a survival/over-predation response; Fig. 6 is the printed quantitative candidate for probability of over-predation versus coral cover and healing time.,false,pdftotext -layout/-raw on local PDF; candidate page and printed caption context checked
