source_id,paper_title,response_type,queue_id,original_candidate_rank,original_candidate_type,original_candidate_label,original_candidate_page,audit_status,corrected_candidate_type,corrected_candidate_label,corrected_candidate_page,corrected_candidate_text,reason,needs_manual_visual_review,evidence_method
d7f996dc-c00b-423c-b424-965cd78f9d1b,Page and Willis - 2008 - Epidemiology of skeletal eroding band on the Great Barrier Reef and the role of injury in the initia.pdf,survival,DIG-d7f996dc-survival,1,table,Table 4,11,replace,figure,Fig. 7,12,"Fig. 7. Mean size of injuries, artificially created on three scleractinian species (Acropora muricata, Porites cylindrica and Pocillopora damicornis), 1-133 days after injury.","Original candidate is a real printed caption but reports disease signs, site map, host prevalence, or ciliate colonization rather than tissue loss; Fig. 7 reports injury size over time.",no,local_pdf_pdftotext_layout_page_check
d7f996dc-c00b-423c-b424-965cd78f9d1b,Page and Willis - 2008 - Epidemiology of skeletal eroding band on the Great Barrier Reef and the role of injury in the initia.pdf,survival,DIG-d7f996dc-survival,2,figure,Fig. 7,12,keep,figure,Fig. 7,12,"Fig. 7. Mean size of injuries, artificially created on three scleractinian species (Acropora muricata, Porites cylindrica and Pocillopora damicornis), 1-133 days after injury.","Printed caption is on the stated page and reports injury size over time, the closest tissue-loss/survival outcome in this PDF.",no,local_pdf_pdftotext_layout_page_check
d7f996dc-c00b-423c-b424-965cd78f9d1b,Page and Willis - 2008 - Epidemiology of skeletal eroding band on the Great Barrier Reef and the role of injury in the initia.pdf,survival,DIG-d7f996dc-survival,3,figure,Fig. 1,2,replace,figure,Fig. 7,12,"Fig. 7. Mean size of injuries, artificially created on three scleractinian species (Acropora muricata, Porites cylindrica and Pocillopora damicornis), 1-133 days after injury.","Original candidate is a real printed caption but reports disease signs, site map, host prevalence, or ciliate colonization rather than tissue loss; Fig. 7 reports injury size over time.",no,local_pdf_pdftotext_layout_page_check
d7f996dc-c00b-423c-b424-965cd78f9d1b,Page and Willis - 2008 - Epidemiology of skeletal eroding band on the Great Barrier Reef and the role of injury in the initia.pdf,survival,DIG-d7f996dc-survival,4,figure,Fig. 2,4,replace,figure,Fig. 7,12,"Fig. 7. Mean size of injuries, artificially created on three scleractinian species (Acropora muricata, Porites cylindrica and Pocillopora damicornis), 1-133 days after injury.","Original candidate is a real printed caption but reports disease signs, site map, host prevalence, or ciliate colonization rather than tissue loss; Fig. 7 reports injury size over time.",no,local_pdf_pdftotext_layout_page_check
d7f996dc-c00b-423c-b424-965cd78f9d1b,Page and Willis - 2008 - Epidemiology of skeletal eroding band on the Great Barrier Reef and the role of injury in the initia.pdf,survival,DIG-d7f996dc-survival,5,table,Table 1,6,replace,figure,Fig. 7,12,"Fig. 7. Mean size of injuries, artificially created on three scleractinian species (Acropora muricata, Porites cylindrica and Pocillopora damicornis), 1-133 days after injury.","Original candidate is a real printed caption but reports disease signs, site map, host prevalence, or ciliate colonization rather than tissue loss; Fig. 7 reports injury size over time.",no,local_pdf_pdftotext_layout_page_check
3f852e08-6b2f-488b-9351-0f78b2ba41a5,Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,growth,DIG-3f852e08-growth,1,figure,Fig. 6,8,keep,figure,Fig. 6,8,"Fig. 6. Mean (+/- 95% CI) growth in terms of (a) normalized linear extension and (b) normalized weight of Pocillopora spp. nubbins in each of three predation treatments (Predation, cage control = CC, and Predation exclusion), plus (c) ratio between normalized weight gained and increased linear extension.",Printed caption is on the stated page and reports growth by predation treatment.,no,local_pdf_pdftotext_layout_page_check
3f852e08-6b2f-488b-9351-0f78b2ba41a5,Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,growth,DIG-3f852e08-growth,2,figure,Fig. 5,8,keep,figure,Fig. 5,8,"Fig. 5. Adjusted mean (+/- 95% CI) of the change in weight attained by pocilloporid colonies exposed to different levels of simulated bite-inflicted damage (control = 0% or no damage, and 25, 50, or 75% of colony branch tips damaged). Means of change in weight were adjusted by ANCOVA to the mean initial weight of colonies.",Printed caption is on the stated page and reports change in weight after simulated bite damage.,no,local_pdf_pdftotext_layout_page_check
3f852e08-6b2f-488b-9351-0f78b2ba41a5,Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,growth,DIG-3f852e08-growth,3,figure,Fig. 5,8,replace,figure,Fig. 5,8,"Fig. 5. Adjusted mean (+/- 95% CI) of the change in weight attained by pocilloporid colonies exposed to different levels of simulated bite-inflicted damage (control = 0% or no damage, and 25, 50, or 75% of colony branch tips damaged). Means of change in weight were adjusted by ANCOVA to the mean initial weight of colonies.",Original row captured an in-text Fig. 5 reference rather than the printed caption; corrected to the actual Fig. 5 caption on the same page.,no,local_pdf_pdftotext_layout_page_check
3f852e08-6b2f-488b-9351-0f78b2ba41a5,Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,growth,DIG-3f852e08-growth,4,table,Table 1,9,keep,table,Table 1,9,"Table 1. Carbonate budget estimated for La Azufrada coral reef, considering only the production of Pocillopora spp. and the destruction by the puffer Arothron meleagris.",Printed table caption is on the stated page and includes the Pocillopora growth-rate input used in the carbonate budget.,no,local_pdf_pdftotext_layout_page_check
3f852e08-6b2f-488b-9351-0f78b2ba41a5,Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,growth,DIG-3f852e08-growth,5,figure,Fig. 1,4,replace,figure,Fig. 6,8,"Fig. 6. Mean (+/- 95% CI) growth in terms of (a) normalized linear extension and (b) normalized weight of Pocillopora spp. nubbins in each of three predation treatments (Predation, cage control = CC, and Predation exclusion), plus (c) ratio between normalized weight gained and increased linear extension.",Original Fig. 1 is a bite-mark photo and not a growth response; Fig. 6 is the printed growth result by predation treatment.,no,local_pdf_pdftotext_layout_page_check
3f852e08-6b2f-488b-9351-0f78b2ba41a5,Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,survival,DIG-3f852e08-survival,1,figure,Fig. 1,4,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists, but the PDF does not contain a survival, mortality, or tissue-loss figure/table outcome for this response type; local text search found growth, recovery, and bite-density items only.",no,local_pdf_pdftotext_layout_keyword_search
3f852e08-6b2f-488b-9351-0f78b2ba41a5,Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,survival,DIG-3f852e08-survival,2,figure,Fig. 2,5,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists, but the PDF does not contain a survival, mortality, or tissue-loss figure/table outcome for this response type; local text search found growth, recovery, and bite-density items only.",no,local_pdf_pdftotext_layout_keyword_search
3f852e08-6b2f-488b-9351-0f78b2ba41a5,Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,survival,DIG-3f852e08-survival,3,figure,Fig. 3,6,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists, but the PDF does not contain a survival, mortality, or tissue-loss figure/table outcome for this response type; local text search found growth, recovery, and bite-density items only.",no,local_pdf_pdftotext_layout_keyword_search
3f852e08-6b2f-488b-9351-0f78b2ba41a5,Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,survival,DIG-3f852e08-survival,4,figure,Fig. 3b,7,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists, but the PDF does not contain a survival, mortality, or tissue-loss figure/table outcome for this response type; local text search found growth, recovery, and bite-density items only.",no,local_pdf_pdftotext_layout_keyword_search
3f852e08-6b2f-488b-9351-0f78b2ba41a5,Palacios et al. - 2014 - Fish corallivory on a pocilloporid reef and experimental coral responses to predation.pdf,survival,DIG-3f852e08-survival,5,figure,Fig. 4,7,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists, but the PDF does not contain a survival, mortality, or tissue-loss figure/table outcome for this response type; local text search found growth, recovery, and bite-density items only.",no,local_pdf_pdftotext_layout_keyword_search
6f750c49-3261-482c-ade2-373835f7cf40,Paz-Garcia - 2006 - Temporal variation in the regeneration rate of artificial lesions in two morphotypes of Porites pana.pdf,rate,DIG-6f750c49-rate,1,figure,Figure 3,5,keep,figure,Figure 3,5,"Figure 3. Curve of lesion regeneration in Porites panamensis morphotypes. (a) Massive colonies and (b) columnar colonies, with cold and warm season fitted models.",Printed caption is on the stated page and reports lesion regeneration curves by morphotype and season.,no,local_pdf_pdftotext_layout_page_check
6f750c49-3261-482c-ade2-373835f7cf40,Paz-Garcia - 2006 - Temporal variation in the regeneration rate of artificial lesions in two morphotypes of Porites pana.pdf,rate,DIG-6f750c49-rate,2,figure,Figure 4,5,keep,figure,Figure 4,5,"Figure 4. Percentage of lesions with complete regeneration, partial regeneration and algal colonization in massive (grey) and columnar (black) colonies of Porites panamensis during the warm and cold seasons.",Printed caption is on the stated page and reports complete/partial regeneration percentages by morphotype and season.,no,local_pdf_pdftotext_layout_page_check
06ab1757-8fe9-4325-96ed-6f3106b325e4,Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,growth,DIG-06ab1757-growth,1,figure,Fig. 3,6,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists or was referenced in text, but this PDF reports tissue loss, healing fate, and histology rather than a growth response; no valid growth figure/table was found locally.",no,local_pdf_pdftotext_layout_keyword_search
06ab1757-8fe9-4325-96ed-6f3106b325e4,Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,growth,DIG-06ab1757-growth,2,figure,Fig. 2,4,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists or was referenced in text, but this PDF reports tissue loss, healing fate, and histology rather than a growth response; no valid growth figure/table was found locally.",no,local_pdf_pdftotext_layout_keyword_search
06ab1757-8fe9-4325-96ed-6f3106b325e4,Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,growth,DIG-06ab1757-growth,3,figure,Fig. 4B,4,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists or was referenced in text, but this PDF reports tissue loss, healing fate, and histology rather than a growth response; no valid growth figure/table was found locally.",no,local_pdf_pdftotext_layout_keyword_search
06ab1757-8fe9-4325-96ed-6f3106b325e4,Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,growth,DIG-06ab1757-growth,4,table,Table 1,4,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists or was referenced in text, but this PDF reports tissue loss, healing fate, and histology rather than a growth response; no valid growth figure/table was found locally.",no,local_pdf_pdftotext_layout_keyword_search
06ab1757-8fe9-4325-96ed-6f3106b325e4,Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,growth,DIG-06ab1757-growth,5,table,Table 2,5,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists or was referenced in text, but this PDF reports tissue loss, healing fate, and histology rather than a growth response; no valid growth figure/table was found locally.",no,local_pdf_pdftotext_layout_keyword_search
06ab1757-8fe9-4325-96ed-6f3106b325e4,Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,survival,DIG-06ab1757-survival,1,table,Table 1,4,keep,table,Table 1,4,"Table 1. Fate of feeding scars formed on healthy Porites rus plates (n = 10 per treatment; several plates contained more than one scar) partitioned by feeding treatment. Metrics include lesions progressing, scars healing, lesion progression rate, and feeding scar healing rate.","Printed table caption is on the stated page and reports fate of feeding scars, including progressing lesions and healing.",no,local_pdf_pdftotext_layout_page_check
06ab1757-8fe9-4325-96ed-6f3106b325e4,Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,survival,DIG-06ab1757-survival,2,figure,Fig. 2,4,keep,figure,Fig. 2,4,"Fig. 2. Time series photographs of progressive tissue loss resembling white syndrome in Porites rus, originating from three feeding scars. Tissue continued to slough after the snail was removed; areas of tissue loss coalesced and additional tissue loss initiated along another feeding scar.",Printed caption is on the stated page and depicts progressive tissue loss after snail feeding scars.,no,local_pdf_pdftotext_layout_page_check
06ab1757-8fe9-4325-96ed-6f3106b325e4,Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,survival,DIG-06ab1757-survival,3,figure,Fig. 4B,4,replace,table,Table 1,4,"Table 1. Fate of feeding scars formed on healthy Porites rus plates (n = 10 per treatment; several plates contained more than one scar) partitioned by feeding treatment. Metrics include lesions progressing, scars healing, lesion progression rate, and feeding scar healing rate.",Original candidate is histology or an in-text panel reference rather than the best survival/tissue-loss outcome; Table 1 reports feeding-scar fate and lesion progression.,no,local_pdf_pdftotext_layout_page_check
06ab1757-8fe9-4325-96ed-6f3106b325e4,Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,survival,DIG-06ab1757-survival,4,table,Table 2,5,replace,table,Table 1,4,"Table 1. Fate of feeding scars formed on healthy Porites rus plates (n = 10 per treatment; several plates contained more than one scar) partitioned by feeding treatment. Metrics include lesions progressing, scars healing, lesion progression rate, and feeding scar healing rate.",Original candidate is histology or an in-text panel reference rather than the best survival/tissue-loss outcome; Table 1 reports feeding-scar fate and lesion progression.,no,local_pdf_pdftotext_layout_page_check
06ab1757-8fe9-4325-96ed-6f3106b325e4,Raymundo et al. - 2016 - Effects of Coralliophila violacea on tissue loss in the scleractinian corals Porites spp. depend on.pdf,survival,DIG-06ab1757-survival,5,figure,Fig. 3,6,replace,table,Table 1,4,"Table 1. Fate of feeding scars formed on healthy Porites rus plates (n = 10 per treatment; several plates contained more than one scar) partitioned by feeding treatment. Metrics include lesions progressing, scars healing, lesion progression rate, and feeding scar healing rate.",Original candidate is histology or an in-text panel reference rather than the best survival/tissue-loss outcome; Table 1 reports feeding-scar fate and lesion progression.,no,local_pdf_pdftotext_layout_page_check
0ccdd954-1740-44d7-a2c6-6280125057b5,Rice et al. - 2019 - Different nitrogen sources speed recovery from corallivory and uniquely alter the microbiome of a re.pdf,rate,DIG-0ccdd954-rate,1,table,Table S3,7,replace,figure,Figure 2,8,Figure 2. Wound healing rates of Pocillopora meandrina. Wound healing rates (mm2 day-1; mean +/- SE) of wounded Pocillopora meandrina nubbins under different temperature and nutrient treatments. Points show data distribution; letters represent significant differences among treatments.,"Original Table S3 mention is an in-text supplemental reference, not a printed caption in the local PDF; Figure 2 is the printed wound-healing-rate result.",no,local_pdf_pdftotext_layout_page_check
0ccdd954-1740-44d7-a2c6-6280125057b5,Rice et al. - 2019 - Different nitrogen sources speed recovery from corallivory and uniquely alter the microbiome of a re.pdf,rate,DIG-0ccdd954-rate,2,figure,Figure 2,8,keep,figure,Figure 2,8,Figure 2. Wound healing rates of Pocillopora meandrina. Wound healing rates (mm2 day-1; mean +/- SE) of wounded Pocillopora meandrina nubbins under different temperature and nutrient treatments. Points show data distribution; letters represent significant differences among treatments.,Printed caption is on the stated page and reports wound healing rates.,no,local_pdf_pdftotext_layout_page_check
0ccdd954-1740-44d7-a2c6-6280125057b5,Rice et al. - 2019 - Different nitrogen sources speed recovery from corallivory and uniquely alter the microbiome of a re.pdf,rate,DIG-0ccdd954-rate,3,table,Table 1,9,keep,table,Table 1,9,Table 1. Linear mixed-effects model results for healing rate (mm2 day-1) of wounded corals with Kenward-Roger approximation for degrees of freedom.,Printed table caption is on the stated page and reports the healing-rate model.,no,local_pdf_pdftotext_layout_page_check
0ccdd954-1740-44d7-a2c6-6280125057b5,Rice et al. - 2019 - Different nitrogen sources speed recovery from corallivory and uniquely alter the microbiome of a re.pdf,rate,DIG-0ccdd954-rate,4,figure,Figure 1,8,replace,figure,Figure 2,8,Figure 2. Wound healing rates of Pocillopora meandrina. Wound healing rates (mm2 day-1; mean +/- SE) of wounded Pocillopora meandrina nubbins under different temperature and nutrient treatments. Points show data distribution; letters represent significant differences among treatments.,"Original Figure 1 reports coral growth rate, not wound healing/regeneration rate; Figure 2 reports wound healing rates.",no,local_pdf_pdftotext_layout_page_check
0ccdd954-1740-44d7-a2c6-6280125057b5,Rice et al. - 2019 - Different nitrogen sources speed recovery from corallivory and uniquely alter the microbiome of a re.pdf,rate,DIG-0ccdd954-rate,5,figure,Figure 3,9,replace,figure,Figure 2,8,Figure 2. Wound healing rates of Pocillopora meandrina. Wound healing rates (mm2 day-1; mean +/- SE) of wounded Pocillopora meandrina nubbins under different temperature and nutrient treatments. Points show data distribution; letters represent significant differences among treatments.,"Original Figure 3 reports Symbiodiniaceae densities, not wound healing/regeneration rate; Figure 2 reports wound healing rates.",no,local_pdf_pdftotext_layout_page_check
002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,rate,DIG-002a60bc-rate,1,table,Table 3,8,replace,figure,Figure 5,9,FIGURE 5. Percent of each wound healed (mean +/- SE; n = 10-11 per treatment) for massive Porites nubbins exposed to predation by Coralliophila violacea. Corals were exposed to nutrient enrichment and sediment addition.,Original Table 3 entry is an in-text reference to Symbiodiniaceae results and not a printed response-rate caption on page 8; Figure 5 is the printed wound-healing result.,no,local_pdf_pdftotext_layout_page_check
002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,survival,DIG-002a60bc-survival,1,table,Table 3,8,replace,figure,Figure 4,7,"FIGURE 4. The percent tissue mortality (mean +/- SE; n = 10-11 per treatment) of massive Porites nubbins after the addition of Coralliophila violacea snails, averaged over three study dates. Panels show significant two-way interactions among nutrient enrichment, snail predation, and sediment addition.",Original Table 3 entry is an in-text reference to Symbiodiniaceae results and not a survival/tissue-mortality caption; Figure 4 reports tissue mortality after snail addition.,no,local_pdf_pdftotext_layout_page_check
33d2bc0d-ec51-4225-a216-bf74b34fa89d,Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,survival,DIG-33d2bc0d-survival,1,figure,Fig. 1,3,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists, but the figures/tables report bleaching state, temperature, zooxanthellae density, or symbiont community changes rather than survival, mortality, or tissue loss; no valid survival candidate was found locally.",no,local_pdf_pdftotext_layout_keyword_search
33d2bc0d-ec51-4225-a216-bf74b34fa89d,Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,survival,DIG-33d2bc0d-survival,2,figure,Fig. 2,5,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists, but the figures/tables report bleaching state, temperature, zooxanthellae density, or symbiont community changes rather than survival, mortality, or tissue loss; no valid survival candidate was found locally.",no,local_pdf_pdftotext_layout_keyword_search
33d2bc0d-ec51-4225-a216-bf74b34fa89d,Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,survival,DIG-33d2bc0d-survival,3,figure,Fig. 3,5,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists, but the figures/tables report bleaching state, temperature, zooxanthellae density, or symbiont community changes rather than survival, mortality, or tissue loss; no valid survival candidate was found locally.",no,local_pdf_pdftotext_layout_keyword_search
33d2bc0d-ec51-4225-a216-bf74b34fa89d,Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,survival,DIG-33d2bc0d-survival,4,figure,Fig. 4,6,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists, but the figures/tables report bleaching state, temperature, zooxanthellae density, or symbiont community changes rather than survival, mortality, or tissue loss; no valid survival candidate was found locally.",no,local_pdf_pdftotext_layout_keyword_search
33d2bc0d-ec51-4225-a216-bf74b34fa89d,Rotjan et al. - 2006 - Chronic parrotfish grazing impedes coral recovery after bleaching.pdf,survival,DIG-33d2bc0d-survival,5,table,Table 2,7,remove,,no_valid_candidate_found,,no_valid_candidate_found,"Printed caption exists, but the figures/tables report bleaching state, temperature, zooxanthellae density, or symbiont community changes rather than survival, mortality, or tissue loss; no valid survival candidate was found locally.",no,local_pdf_pdftotext_layout_keyword_search
6da70b1c-7428-4a76-904c-b69d981f2824,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,rate,DIG-6da70b1c-rate,1,table,Table 7,7,keep,table,Table 7,7,"Table 7. Results of ANCOVA with repeated measures assessing the effects of time, site, initial lesion area:colony area, and initial lesion perimeter on lesion recovery rates.",Printed table caption is on the stated page and reports repeated-measures effects on lesion recovery rates.,no,local_pdf_pdftotext_layout_page_check
6da70b1c-7428-4a76-904c-b69d981f2824,Sabine et al. - 2015 - Environmental conditions influence tissue regeneration rates in scleractinian corals.pdf,rate,DIG-6da70b1c-rate,2,figure,Fig. 3,4,replace,figure,Fig. 6,7,Fig. 6. Mean overall daily tissue regeneration rates +/- SE by site. Means labeled with the same letters are not significantly different (Tukey HSD post hoc test).,Original Fig. 3 reports clod-card dissolution/water flow rather than lesion regeneration rate; Fig. 6 reports daily tissue regeneration rates by site.,no,local_pdf_pdftotext_layout_page_check
