source_id,paper_title,final_status,extraction_readiness,response_rate,response_growth,response_reproduction,response_survival,moderator_environment,moderator_traits,study_type,study_year,location_raw,site_name,country_territory,water_body,latitude_raw,longitude_raw,latitude,longitude,depth_min_m,depth_max_m,species,growth_form,tissue_type,colony_size_cm,symbiont_status,lesion_source,lesion_method,lesion_type,area_mm2,rel_wound_size,perimeter_mm,lesion_depth,num_lesions,lesion_position,temperature_c,temp_manip,ph_or_pco2,nutrient_enrich,light_par,light_regime,sedimentation,flow_regime,sample_size,replication_level,randomization,blocking,control_description,notes,notebook_covariate_status,query_batch_id,query_attempts,latitude_approx,longitude_approx,approx_coordinate_basis,approx_coordinate_confidence,approx_location_notes,latitude_best,longitude_best,best_coordinate_basis,best_coordinate_confidence
9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,include_primary,needs_digitization,1,0,0,1,0,0,field,1989,"fringing coral reef adjacent to the H. Steinitz Marine Biology Laboratory, Eilat, Gulf of Eilat, Red Sea",H. Steinitz Marine Biology Laboratory,Israel,Red Sea,,,,,10,10,Fungia granulosa,solitary,,3-9,,experimental,broken into fragments with the aid of a hammer and chisel,fragmentation,,10-90%,,,,"radially along the septa, or perpendicular to the septal edges",,,,,,,,,64,7 to 14 corals per treatment per size class,,divided into two size classes by live wet mass,"undamaged, intact controls","Studied regeneration after experimental breakage. Recovery depended on fracture orientation (parallel vs perpendicular to septa), fragment size, and percent breakage. [repair: Coordinates, tissue type (perforate/imperforate), precise initial lesion area, and experimental temperatures were not explicitly reported in the study.] [agent repair: Depth was explicitly reported as 10 m. Growth form was solitary. No explicit coordinates, tissue type, lesion area, or temperature were recoverable.]",parsed,batch_011,1,29.500000,34.916667,site_facility_centroid,high,H. Steinitz Marine Biology Laboratory / adjacent Eilat fringing-reef study area used as the locality proxy.,29.500000,34.916667,site_facility_centroid,high
4e3fb9f0-e78a-40f5-abc2-01412b9ab7fb,Chong-Seng et al. - 2011 - Selective feeding by coral reef fishes on coral lesions associated with brown band and black band di.pdf,exclude_scope,not_for_extraction,0,0,0,0,0,0,field,2008-2009,"Lizard Island, a mid-shelf reef on the Great Barrier Reef",Lizard Island,Australia,Great Barrier Reef,14°40'S,145°27'E,-14.666667,145.450000,,,"Acropora muricata, Acropora abrolhosensis, Acropora intermedia",staghorn,disease band and adjacent coral tissue,,,natural,black band disease (BBD) and brown band disease (BrB),disease lesions and necrotic tissue,,about 1% of the substratum available,,,44,,,,,,,,,,44,22 videos for BrB and 22 videos for BBD spread across 8 reefs,,,apparently healthy coral tissue greater than 1 cm from lesions,Used in situ video observations to assess selective feeding by coral reef fishes on tissues naturally infected with brown band or black band disease.,parsed,batch_012,1,,,,,,-14.666667,145.450000,reported_exact,high
d86a557e-5735-4326-9f08-979e13c7ee6d,Comeau et al. - 2014 - Effects of irradiance on the response of the coral Acropora pulchra and the calcifying alga Hydrolit.pdf,exclude_scope,not_for_extraction,0,0,0,0,1,0,mesocosm,2013,lagoon of the North shore of Moorea,Richard B. Gump South Pacific Research Station,French Polynesia,,,,,,2,2,"Acropora pulchra, Hydrolithon reinboldii",,,,symbiotic,,,,,,,,,,"27.2, 29.8",maintained at 27.2 °C or 29.8 °C,"400, 750, 1100 μatm",,"150, 650","12-h day, gradually increased to maximum intensity for 4 h then reduced",,continuous seawater replacement at ~200 mL min−1,240,duplicate mesocosms per temperature and pCO2 treatment matrix; 5 fragments per species per light treatment per mesocosm,"randomly arranged mesocosms, randomly selected and transferred fragments, position in mesocosms randomly changed every 2 d",split-plot design with pCO2 and temperature as between-plot effects and irradiance as within-plot effect,ambient pCO2 (400 μatm) and temperature (27.2 °C),"Assessed interactive effects of temperature, pCO2, and irradiance on net calcification and biomass over 20 days.",parsed,batch_013,1,-17.487250,-149.886930,site_facility_centroid,medium,Lagoon of north Moorea proxied to the Richard B. Gump station / Cook's Bay centroid.,-17.487250,-149.886930,site_facility_centroid,medium
d4f87f68-6209-4973-bf99-fac310af5656,Coral-Damsel-Wounding-Manuscript.pdf,include_primary,needs_digitization,1,1,0,0,0,0,laboratory,2024,"northshore lagoon reef, Mo'orea",Richard B. Gump South Pacific Research Station,French Polynesia,,17°30'S,149°50'W,-17.500000,-149.833333,,,Pocillopora spp.,branching,surface tissue,>20,,experimental,airbrush fitted with a circular stencil to remove surface tissue,tissue,"148, 382",,,,1,upper surface of fragments,,,,2 g of TetraMarine Saltwater Flakes three times per day,,ambient light,,flow-through aquaria supplied with unfiltered seawater at ~6 L h-1,72,"4 fragments per treatment per tank across 6 tanks (3 with fish, 3 without)",fragments randomly distributed across tanks and assigned to treatments; fish randomly introduced to half the tanks,,fragments with no wound; tanks without fish,"Tested whether coral-associated yellowtail damselfish (Dascyllus flavicaudus) facilitate wound healing, calcification, and photosynthetic recovery in Pocillopora spp. [repair: Numeric depth bounds and specific experimental or ambient temperatures were not explicitly reported in the study.] [agent repair: No additional explicit value recovered in this conservative pass; remaining fields appear unreported or too ambiguous to infer.]",parsed,batch_014,1,,,,,"Exact coordinates reported in source (17°30'S, 149°50'W); no approximate point added.",-17.500000,-149.833333,reported_exact,high
deff576c-ed14-48e7-884a-51d6447654a4,Coral_Regeneration_Review_Annual_Review_Marine_Science_10_31_2025.pdf,exclude_review,not_for_extraction,0,0,0,0,0,0,review,,,,,,,,,,,,various,various,,,,,,,,,,,,,,,,,,,,,,,,,,"Comprehensive review synthesizing the biological and ecological processes of coral tissue repair and regeneration, causes of wounding, environmental drivers, colony integration, and implications for reef restoration.",parsed,batch_015,1,,,,,,,,,
ec19aed9-6875-473a-accb-914b065e6e10,Counsell et al. - 2019 - Colony size and depth affect wound repair in a branching coral.pdf,include_primary,needs_digitization,1,0,0,1,1,1,field,2017,"four sites on O‘ahu, Hawai‘i","Lanikai, Kāne‘ohe Bay, Kewalo Shallow, Kewalo Deep",USA,Pacific Ocean,"21.3842 N, 21.4564 N, 21.2930 N, 21.2898 N","157.7077 W, 157.7945 W, 157.8663 W, 157.8628 W",21.289800,-157.862800,1,8,Pocillopora meandrina,branching,branch,13.7-44.3,,experimental,breaking branches using bone cutters,tissue and skeleton,,,,,108,branch,26.77-27.25,,,,,,,,54,"12, 20, 6, and 16 colonies across 4 sites; 2 sequential wounds per colony",,,pre-wounding observations of colony health used as a baseline,"Investigated the effects of colony size, depth, and disturbance history (bleaching) on the wound repair of broken branches. Larger colonies and shallower colonies healed faster. [repair: Lesion area was not explicitly reported; the study only provided the mean wound diameter of 13.4 mm.]",parsed,batch_016,1,,,,,,21.289800,-157.862800,reported_exact,high
740435e0-2577-4691-baa4-77cc09e904e9,Cox - 2014 - Corallivory The Coral’s Point of View.pdf,include_primary,needs_digitization,0,0,0,0,0,0,review,,,,,,,,,,,,various,various,,,,,,,,,,,,,,,,,,,,,,,,,,"Review chapter synthesizing the impacts of corallivory on coral physiology, population dynamics, community structure, and defense mechanisms.",parsed,batch_017,1,,,,,,,,,
034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,include_primary,needs_digitization,1,0,0,0,0,0,field,1998,"Dos Mosquises, Archipiélago Los Roques National Park",S1 (horseshoe reef) and S2 (fringing reef lagoon),Venezuela,,11º 48' N,66º 53'W,11.800000,-66.883333,1,1.5,Montastraea annularis,massive,imperforate,30-60 cm2 area,,experimental,scratching the coral surface with a hard-nylon brush; jetting out the tissue from the polyps using a syringe,"tissue, tissue and skeleton",,,,,32,top and bottom of the colonies,26-31,,,,,,"0.16 g/cm2/day, 0.266 g/cm2/day",,32,"16 colonies per site, 2 replicates per treatment combination",,,,"Lesion diameter ranged from 4.5-5 cm (small) to 7.5-8 cm (large). Evaluated tissue regeneration under different sedimentation regimes, lesion types (simulated parrotfish vs butterflyfish), sizes, and positions. [repair: Growth form and tissue type were inferred from the standard characteristics of Montastraea annularis, while initial lesion area was provided as a range of diameters rather than a explicitly stated area.] [agent repair: No additional explicit value recovered in this conservative pass; remaining fields appear unreported or too ambiguous to infer.]",parsed,batch_018,1,,,,,,11.976667,-66.882500,reported_exact,high
bcc5b4a2-3f38-42ed-8309-63964483f263,Cunning et al. - 2018 - Comparative analysis of the Pocillopora damicornis genome highlights role of immune system in coral.pdf,exclude_scope,not_for_extraction,0,0,0,0,0,0,laboratory,2016,"Saboga Is., Panama",Saboga Is.,Panama,eastern tropical Pacific,,,,,,,Pocillopora damicornis,,fragment,,healthy (unbleached) and bleached (low symbiont load),,,,,,,,,,,,,,,,,,4,2 healthy fragments and 2 bleached fragments of one genotype,,,,Sequenced and annotated the genome of Pocillopora damicornis to perform a comparative genomic analysis highlighting the role of the immune system in coral evolution.,parsed,batch_019,1,8.626667,-79.061111,island_centroid,medium,Saboga Island centroid used for the Panama collection locality.,8.626667,-79.061111,island_centroid,medium
2f44d6fc-1aa4-4747-a000-1c5be042d723,D’Angelo et al. - 2012 - Locally accelerated growth is part of the innate immune response and repair mechanisms in reef-build.pdf,include_mechanism_only,not_for_extraction,0,0,0,0,0,0,mesocosm,,experimental mesocosm of the Coral Reef Laboratory of the NOCS,Coral Reef Laboratory of the NOCS,UK,,,,,,,,"Porites lobata, Acropora pulchra, Acropora polystoma","massive, branching",surface tissue,,,experimental,scratching the surface with the tip of a knife or scraping off the tissue and the upper skeletal layers,tissue and skeleton,,,,,,,"25, 27",,,,200,12-h light/12-h dark period,,,,3 replicate colonies,,,undisturbed areas of the branches,"Studied the expression of GFP-like proteins, PCNA, and phenoloxidase activity in response to experimental wounding. Demonstrated that unusually pigmented tissue in regenerating areas is indicative of locally accelerated growth.",parsed,batch_020,1,50.895,-1.395,town_or_lab_centroid,medium,"Coral Reef Laboratory of the NOCS, Southampton lab centroid.",50.895,-1.395,town_or_lab_centroid,medium
83a15da3-d64e-494a-94ee-a253c2392c96,"Da Silveira and Van’T Hof - 1977 - Regeneration in the Gorgonian Plexura Flexuosa (Cnidaria, Octocorallia).pdf",exclude_scope,not_for_extraction,0,0,0,0,0,0,field,1975,shallow reaf platform of the Southwest coast of Curaçao,,Netherlands Antilles,,,,,,4,6,Plexaura flexuosa,branching,coenenchyme,100,,experimental,stripping branches of their coenenchyme,tissue,,,,,,subapically and apically on branches,,,,,,,,,71,3 branches per treatment for in situ observations; 4 branches per sample time for histology; 12 branches for repeated stripping,,,normal untreated branches of the same colonies,"Simulated predation by Cyphoma gibbosum by removing coenenchyme from the axial skeleton to investigate regenerative capability, morphogenetic events, and polyp formation.",parsed,batch_021,1,12.13,-69.13,coast_or_region_centroid,low,Broad southwest-coast Curaçao reef platform; exact site not named.,12.13,-69.13,coast_or_region_centroid,low
28b1e816-45f3-42fc-a2b0-0cfea52a0adc,"DeFilippo et al. - 2016 - Patterns of surface lesion recovery in the Northern Star Coral, Astrangia poculata.pdf",include_primary,needs_digitization,1,0,0,0,0,0,laboratory,2013,"Fort Wetherill National Park in Jamestown, Rhode Island",Fort Wetherill National Park,USA,,41 28° 40°° N,71 21° 34°°W,,,6,10,Astrangia poculata,,visible polyp and coenenchyme tissue,8.48-11.78 cm2 live surface area,symbiotic and aposymbiotic,experimental,"removed visible polyp and coenenchyme tissue with a Waterpik, eroded raised corallite structure relatively flat with a diamond coated file",tissue and skeleton,,"25%, 50%, and 75% of total colony live surface area",,,1 or 2,"1, 2, or 3 quadrants of the coral surface",18,,,targeted ad libitum feedings of copepods daily,,high output (HO) T5 fluorescent fixtures (daylight and actinic bulb),,"integrated, flow-through aquarium system with ultraviolet-sterilized, particulate-filtered seawater",50,5 colonies of each symbiotic state per wound treatment and control group,randomly and evenly allocated among tanks; randomly assigned to wound treatments,,no wounding treatment,"Evaluated the response of symbiotic and aposymbiotic A. poculata to wounds of varying size and shape. Recovery originated primarily from tissue remnants within the lesion site, demonstrating a 'Phoenix effect' healing pattern. [repair: Coordinates were extracted as reported despite typographical errors in the source, while growth form and specific absolute initial lesion areas were not explicitly reported and could not be unambiguously inferred.] [agent repair: No additional explicit value recovered in this conservative pass; remaining fields appear unreported or too ambiguous to infer.]",parsed,batch_022,1,41.477778,-71.359444,site_facility_centroid,high,"Exact coordinates are reported in the paper; approximate duplicate intentionally omitted. Fort Wetherill State Park proxy, aligned with other Astrangia studies from the same site.",41.477778,-71.359444,site_facility_centroid,high
09f69156-3ca0-4bf2-98e2-fe2b25612587,Denis et al. - 2011 - Lesion regeneration capacities in populations of the massive coral Porites lutea at Réunion Island.pdf,include_primary,ready_extract,1,0,0,0,0,1,field,2007-2008,Réunion Island,"Planch’Alizé, Trou d’Eau, Varangue, Kiosque",Réunion,south-western Indian Ocean,21° 07’ S,55° 32’ E,-21.116667,55.533333,1,2,Porites lutea,massive,perforate,68,,experimental,grinding stone (Dremel) powered by a pneumatic drill,tissue and skeleton,330,,,3,,top of the colonies,23.2-32.7,,,,,,,,70,"25 colonies at 2 sites initially, reduced to 10 colonies at 4 sites in subsequent seasons",selected haphazardly,,,"Evaluated the regeneration capacity of standard artificial lesions in Porites lutea across four sites and four seasons to assess the role of extrinsic environmental factors. [repair: Tissue type was inferred as perforate based on the standard biological classification of the focal genus Porites, as it was not explicitly stated in the text.]",parsed,batch_023,1,,,,,,-21.116667,55.533333,reported_exact,high
4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,include_primary,ready_extract,1,1,0,0,0,0,field,2008,west coast of Réunion Island at two shallow reef-flat sites,Planch’Alizé and Kiosque,Réunion,Indian Ocean,21°07'S,55°32'E,-21.116667,55.533333,1,2,Acropora muricata,branching,branch,,C3 Symbiodinium,experimental,grinding stone,tissue and skeleton,104,,,3,1,mid-height on the side of each branch,,,,,,,,,150,5 colonies per site; 5 injured and 9-10 control nubbins per colony,5 replicate nubbins from each colony were randomly selected for injury,,undamaged nubbins left intact to monitor baseline growth and photosynthetic efficiency,Investigated relationships between skeletal growth and lesion regeneration in contrasting natural environments. Demonstrated a trade-off where fast growth associated with high zooxanthellae densities impaired regeneration capacity. [repair: Specific ambient or experimental temperature values were plotted in figures but not explicitly reported in the text.] [agent repair: Temperature was not reported as a single explicit study-level value.],parsed,batch_024,1,,,,,,-21.116667,55.533333,reported_exact,high
3d374a40-79d3-413b-99c2-670f9da97bef,"Dias et al. - 2018 - Mortality, growth and regeneration following fragmentation of reef-forming corals under thermal stre.pdf",include_primary,needs_digitization,1,1,0,1,1,0,laboratory,,Oceanário de Lisboa (Portugal),Oceanário de Lisboa,Portugal,,,,,,,,"Acropora tenuis, Pocillopora damicornis, Stylophora pistillata, Psammocora contigua, Montipora capricornis, Turbinaria reniformis, Echinopora lamellosa, Galaxea fascicularis","branching, plating, encrusting, massive",fragment,"2-4 (branching), 3x3 (plating, encrusting, massive)",,experimental,circular injuries inflicted using a Dremel rotatory tool with a cutting disk,tissue and skeleton,7.07,,,,1,middle section of the fragments,"26, 30, 32","acclimated 1 °C per hour to 26 °C, 30 °C, and 32 °C for 60 days",pH 8.2-8.3,,320-345,12 h light/ 12 h dark cycle,,"turnover rate of 5 times per hour, increased surface water motion using a powerhead",180,10 control and 10 injured fragments per species,,,undamaged fragments,"Investigated mortality, growth, and regeneration of 9 Indo-Pacific coral species subjected to experimental injury and thermal stress. [repair: Coordinates and natural collection depths were not reported, as the study was conducted in a laboratory using captive coral colonies.] [agent repair: Explicit latitude/longitude were not reported in the accessible text. Numeric depth bounds were not explicitly reported in the accessible text.]",parsed,batch_025,1,38.763503,-9.093783,site_facility_centroid,high,"Oceanário de Lisboa, Doca dos Olivais, Parque das Nações, Lisbon; used the aquarium location as the study-site proxy for captive corals.",38.763503,-9.093783,site_facility_centroid,high
a1481487-85d7-43d6-9260-5bdb0970ebdd,"Diaz-Pulido et al. - 2009 - Doom and Boom on a Resilient Reef Climate Change, Algal Overgrowth and Coral Recovery.pdf",exclude_scope,not_for_extraction,0,0,0,0,0,0,field,2006-2008,"inshore reefs of the Keppel Islands, southern Great Barrier Reef","Middle Island, Halfway Island, North Keppel Island, Barren Island",Australia,Great Barrier Reef,"23°09.896 S, 23°12.193 S, 23°05.123 S, 23°09.796 S","150°55.420 E, 150°58.187 E, 150°53.983 E, 151°05.507 E",-23.163267,151.091783,4,7,"Acropora spp., Acropora millepora",branching,remnant coral tissue,,bleached,natural,warming-induced mass coral bleaching,tissue mortality,,,,,,,,,,,,,,,,10 randomly allocated quadrats (50x50 cm) per site per sampling date,randomly allocated quadrats,,,Documented rapid vegetative regeneration of corals from small tissue remnants (Phoenix effect) after mass bleaching and subsequent overgrowth by the brown seaweed Lobophora variegata.,parsed,batch_026,1,,,,,,-23.163267,151.091783,reported_exact,high
